,리뷰 내용,month&year,mall_num,review_star,reveiw_star,img_num,modi_text,_nouns_in_text,text_length
429,"ABKO 해커 K640 키보드 2개째 사용중인데 아주 좋습니다.
한2년전에 구입한것 보다 요번에 구입한것이 통울림 소리가 조금 조용하고 고급스러워진듯 합니다.
저에게는 키는 역시 갈색축이 제일 좋은듯 합니다.
키 누르는 느낌도 나고 일단은 적당히 소리가 나서 좋습니다. 물론 키 감도 부드러워 손가락에 무리도 가지 않고 아주 좋습니다.
적당한 가격에 기계식 키보드 사용하실분에게는 아주 좋은 선택일듯 합니다.",4,2,5,5,4,ABKO 해커 K640 키보드 2개째 사용 중인데 아주 좋습니다.한 2년 전에 구입한 것보다 요번에 구입한 것이 통울림 소리가 조금 조용하고 고급스러워진듯합니다.저에게는 키는 역시 갈색 축임 제일 좋은듯합니다.키 누르는 느낌도 나고 일단은 적당히 소리가 나서 좋습니다. 물론 키 감도 부드러워 손가락에 무리도 가지 않고 아주 좋습니다.적당한 가격에 기계식 키보드 사용하실 분에게는 아주 좋은 선택일듯합니다.,0,227
430,"그냥 사진으로만 보고 구매한거라 그닥 기대는 하지 안았는데
크기도 기존에 쓰던 키보드 보다 작고 공간도 적게 차지하고 키감(뭐라고 표현해야 하나... 사각사각 하는 소리?)도 엄청 좋네요.
LED 는 덤... ^^;
많이 파시고 번창하세요 ~~",2,2,5,5,0,그냥 사진으로만 보고 구매한 거라 그다지 기대는 하지 않았는데크기도 기존에 쓰던 키보드 보다 작고 공간도 적게 차지하고 키감(뭐라고 표현해야 하나... 사각사각하는 소리?)도 엄청 좋네요.LED는 덤... ^^;많이 파시고 번창하세요 ~~,0,133
431,"구매하고 바로 배송해 주셨고, 특히 믿을수있는 우체국 택배로 보내주셔서 직접 안전하게 받을수 있었습니다.군대에 있는 아들이 휴가 나와서 쓰려고 구입한건데 제가 겜방을 안가봐서 이런 키보드가 있는지 처음 접했습니다. 키보드가 묵직하고, 확실히 고급스럽네요. 가격도 그렇게 비싸지 않은데 기존 키보드보다 기능이 훨씬 다양하네요. 특히 레인보우 LED 불빛으로 다양한 불빛을 연출하는게 신기했습니다. 덮개랑 청소도 할수있는 도구까지 들어있어서 깔끔하게 잘 사용할수 있을거 같습니다.",6,1,5,5,0,"구매하고 바로 배송해 주셨고, 특히 믿을 수 있는 우체국 택배로 보내주셔서 직접 안전하게 받을 수 있었습니다. 군대에 있는 아들이 휴가 나와서 쓰려고 구입한 건데 제가 게임방을 안 가봐서 이런 키보드가 있는지 처음 접했습니다. 키보드가 묵직하고, 확실히 고급스럽네요. 가격도 그렇게 비싸지 않은데 기존 키보드보다 기능이 훨씬 다양하네요. 특히 레인보 LED 불빛으로 다양한 불빛을 연출하는 게 신기했습니다. 덮개랑 청소도 할 수 있는 도구까지 들어있어서 깔끔하게 잘 사용할 수 있을 거 같습니다.",0,277
432,블랙 청축 주문했고요 테스트 마쳐서 문제 없는 것 확인했고 특유의 타각거리는 소리가 너무 듣기 좋네요. 포장도 깔끔하고 좋은 상품을 찾게 되어서 기분 좋아요^^ LED 들어오는 것도 꼭 피시방 느낌이 나게 하는 게 맘에 쏙 드네요~~ 번창하세요~,9,4,5,5,2,블랙 청축 주문했고요 테스트 마쳐서 문제없는 것 확인했고 특유의 타격 거리는 소리가 너무 듣기 좋네요. 포장도 깔끔하고 좋은 상품을 찾게 되어서 기분 좋아요^^ LED 들어오는 것도 꼭 피시방 느낌이 나게 하는 게 맘에 쏙 드네요~~ 번창하세요~,0,137
433,"설명에 나온 것과 동일합니다. 상태 좋구요 버튼도 잘 눌립니다.
한가지 아쉬운점은 기존 멤브레인보다 조용한 것을 원해서 적축을 주문했으나 무소음, 무접점 적축이 아니어서 기존보다 소리가 더 커 사무실에서 사용하기엔 부담이 되는 소리인듯 싶습니다.
그래도 배송 금방오고 퀄리티 좋습니다!!",11,2,5,5,0,"설명에 나온 것과 동일합니다. 상태 좋고요 버튼도 잘 눌립니다.한가지 아쉬운 점은 기존 멤브레인보다 조용한 것을 원해서 적축을 주문했으나 무소음, 무접점 적축이 아니어서 기존보다 소리가 더 커 사무실에서 사용하기엔 부담이 되는 소리인듯싶습니다.그래도 배송 금방 오고 퀄리티 좋습니다!!",0,159
434,일단 멤브레인 키보드 사용하다가 기계식 처음 써보는데동시입력 잘되서 좋습니다. 청축은 피씨방에서 써보니 타건소리가 잠깐 듣기는 괜찬지만 계속 듣기는 아닌것 같고 너무 조용하고 가벼운건싫어서 갈축을 골랐네요. 약간의 자판소리와 스프링 소리가 나는데연속적으로 타자칠때 소리가 마음에 들어요.,8,1,5,5,0,일단 멤브레인 키보드 사용하다가 기계식 처음 써보는데 동시입력 잘 돼서 좋습니다. 청축은 피시방에서 써보니 타건 소리가 잠깐 듣기는 괜찮지만 계속 듣기는 아닌 것 같고 너무 조용하고 가벼운 건 싫어서 갈축을 골랐네요. 약간의 자판 소리와 스프링 소리가 나는데 연속적으로 타자칠 때 소리가 마음에 들어요.,0,169
435,동일모델 갈축을 사용하면서 가성비가 좋은 것 같아 추가로 구매했습니다. 이번에 선택한 것은 적축입니다. 갈축을 쓰다 적축을 써보니 느낌이 많이 다르더라구요. 통울림이 있는 편이라 소음이 좀 있네요. 축의 느낌은 개인마다 차이가 있지만 저는 갈축이 느낌이 더 좋았어요. 그래도 갈축보다는 소음이 적은 편이니 소음에 민감하신 분들은 적축이 낫겠네요.,12,2,5,5,0,동일 모델 갈축을 사용하면서 구성비가 좋은 것 같아 추가로 구매했습니다. 이번에 선택한 것은 적축입니다. 갈축을 쓰다 적축을 써보니 느낌이 많이 다르더라고요. 통울림이 있는 편이라 소음이 좀 있네요. 축의 느낌은 개인마다 차이가 있지만 저는 갈축이 느낌이 더 좋았어요. 그래도 갈축보다는 소음이 적은 편이니 소음에 민감하신 분들은 적축이 낫겠네요.,0,194
436,이번에 화이트 컨셉으로 데스크탑을 새로 맞추면서키보드도 새로 주문해봤어요기계식 키보드는 처음 써봐서 초보에겐 청축이 좋다길래 구매했습니다소리가 큰게 단점이라는데 전 집에서 쓰는거라 상관없었구요오히려 키감이 좋아서 타자치는 재미가 있어요,11,3,5,5,0,이번에 화이트 콘셉트로 데스크톱을 새로 맞추면서 키보드도 새로 주문해봤어요 기계식 키보드는 처음 써봐서 초보에겐 청축이 좋다길래 구매했습니다 소리가 큰 게 단점이라는데 전 집에서 쓰는 거라 상관없었고요 오히려 키감이 좋아서 타자치는 재미가 있어요,0,137
437,집에서 사용중인 키보드는 덱헤슘 청축이며 기숙사 컴터에 사용하려고 가성비 기계식 키보드 알아보던중 후기가 좋아 구매하게 되었습니다 받아서 사용해보니 키감과 소리는 매우 만족스러웠으며 단점이라면 누르고 난뒤 스프링 울림이 좀있습니다 2만 후반대 키보드 치고는 이만한 키보드는 없는거 같네요 왜 가성비 키보드라 하는지 알거같네요 강추합니다,5,1,5,5,0,집에서 사용 중인 키보드는 덱헤슘 청축이며 기숙사 컴퓨터에 사용하려고 구성비 기계식 키보드 알아보던 중 후기가 좋아 구매하게 되었습니다 받아서 사용해보니 키감과 소리는 매우 만족스러웠으며 단점이라면 누르고 난 뒤 스프링 울림이 좀 있습니다 2만 후반대 키보드 치고는 이만한 키보드는 없는 거 같네요 왜 구성비 키보드라 하는지 알 거 같네요 강추합니다,0,195
438,"기계식 키보드 처음 사용해 봅니다.
키감은 좋은데 아직 소리는 적응이 안되네요.
소리가 적은 갈축을 주문했는데 기존 키보드 보다는 소리가 있네요. 사무실에서 사용하려는 것인데 저만 소리가 크게 느껴지는 건지..
합리적인 금액으로 기계식 키보드에 처음 도전해 봅니다.
오래 사용할 수 있으면 좋겠네요.
배송은 총알입니다. 어제 오후 4시경에 주문한거 같은데 오늘 1시가 안되서 왔습니다.",7,2,5,5,0,기계식 키보드 처음 사용해 봅니다.키감은 좋은데 아직 소리는 적응이 안 되네요.소리가 적은 갈축을 주문했는데 기존 키보드보다는 소리가 있네요. 사무실에서 사용하려는 것인데 저만 소리가 크게 느껴지는 건지..합리적인 금액으로 기계식 키보드에 처음 도전해 봅니다.오래 사용할 수 있으면 좋겠네요.배송은 총알입니다. 어제 오후 4시경에 주문한 거 같은데 오늘 1시가 안돼서 왔습니다.,0,211
439,받아서 사용하자 바로 내가 찾던 가성비 좋은 키보드라는 느낌이 팍 오더라구요... 이 제품 고민하는 분들께는 강추 드립니다.. (다만 스피커도 사고 보니 같은 회사 제품이란걸 알게되었습니다.. 같이 포장해서 보내셨던데 택배비 하나는?),5,1,5,5,0,받아서 사용하자 바로 내가 찾던 구성비 좋은 키보드라는 느낌이 팍 오더라고요... 이 제품 고민하는 분들께는 강추 드립니다.. (다만 스피커도 사고 보니 같은 회사 제품이란 걸 알게 되었습니다.. 같이 포장해서 보내셨던데 택배비 하나는?),0,133
440,솔직하게말해서 누를 때 스프링소리나는데 시간지나면 적응됩니다. led 가 이가격에 나올 수 없는정도로 잘되있네요. 설명서에는 업데이트해야 무한키된다고 되있는데 그냥 여러개 눌러지길래 업데이트는 안했습니다. 기계식키보드 처음사는사람한테는 추천해드리고싶네요.,2,2,5,5,4,솔직하게 말해서 누를 때 스프링 소리 나는데 시간 지나면 적응됩니다. led 가 이 가격에 나올 수 없는 정도로 잘 돼있네요. 설명서에는 업데이트해야 무한키 된다고 돼있는데 그냥 여러 개 눌러지길래 업데이트는 안 했습니다. 기계식 키보드 처음 사는 사람한테는 추천해드리고 싶네요.,0,156
441,"10년만에 컴퓨터를 새로사면서, 그동안 가지고싶었던 기계식 키보드까지 정말 고민하고 질렀는데 역시나 판매량과 평점은 거짓말을 안하네요. 키감도 너무 좋고, LED도 너무 마음에 듭니다. 배송도 주문한 물건중에 제일 빠르게왔습니다.",8,1,5,5,0,"10년 만에 컴퓨터를 새로 사면서, 그동안 가지고 싶었던 기계식 키보드까지 정말 고민하고 질렀는데 역시나 판매량과 평점은 거짓말을 안 하네요. 키감도 너무 좋고, LED도 너무 마음에 듭니다. 배송도 주문한 물건 중에 제일 빠르게 왔습니다.",0,134
442,일단은 가격대비 정말 괜찮은것같아용 커버도 진짜 맘에들구 LED도 내맘대로 조절 가능하니 좋네용 다만 타이핑 할때 약간 빈 통조림? 치면 들리는 울림이 들리는데 처음에는 되게 신경쓰이더니 쓰다보면 모르겠네용 청소용브러쉬 주시는것도 되게 좋습니당,5,3,5,5,0,일단은 가격 대비 정말 괜찮은 것 같아요 커버도 진짜 맘에 들고 LED도 내 맘대로 조절 가능하니 좋네요 다만 타이핑할 때 약간 빈 통조림? 치면 들리는 울림이 들리는데 처음에는 되게 신경 쓰이더니 쓰다 보면 모르겠네요 청소용 브러시 주시는 것도 되게 좋습니다,0,145
443,할인행사로 싸게 잘 구입했습니다. 사무실에서 사용할거라 적축으로 구입했는데 엄청 조용하지는 않지만 그래도 사용하는데 전혀 지장 없습니다. 약간 통울림이 있으나 가격을 생각하면 이 가격에 기계식 키보드를 쓸 수 있다는 거에 굉장히 만족하고 사용하고 있습니다. 가성비 매우 좋은 상품이라고 생각합니다. 이런 할인 행사 자주 했으면 좋겠네요.,5,1,5,5,0,할인행사로 싸게 잘 구입했습니다. 사무실에서 사용할 거라 적축으로 구입했는데 엄청 조용하지는 않지만 그래도 사용하는데 전혀 지장 없습니다. 약간 통울림이 있으나 가격을 생각하면 이 가격에 기계식 키보드를 쓸 수 있다는 거에 굉장히 만족하고 사용하고 있습니다. 구성비 매우 좋은 상품이라고 생각합니다. 이런 할인 행사 자주 했으면 좋겠네요.,0,189
444,"배송 : 오후 3시50분 주문, 다음날 오전 1130분 수령
우와~ 이가격에~ 가성비 짱 입니다~
키보드 깔끔하게 이쁘며,
키압력 적당하고 딸깍소리 너무 좋구요.
스위치 교체할 수 있는 점도 매우 좋습니다.
LED 밝기도 만족합니다.
통울림이나 스프링소리는 별로 없습니다.
(다만, 키보드 받침대를 세워서 사용하면 통울림 발생합니다)
.",7,2,5,5,0,"배송 : 오후 3시 50분 주문, 다음날 오전 1130분 수령우와~ 이 가격에~ 구성비 짱입니다~키보드 깔끔하게 이쁘며,키 압력 적당하고 딸깍 소리 너무 좋고요.스위치 교체할 수 있는 점도 매우 좋습니다.LED 밝기도 만족합니다.통울림이나 스프링 소리는 별로 없습니다.(다만, 키보드 받침대를 세워서 사용하면 통울림 발생합니다).",0,184
445,"기계식 키보드 처음 구매햇는데 적축이라서 그런가 피시방처럼 소리도 많이 시끄렇지 않구 좋아요!
가격도 3만원 조금 모자란 금액이라 저렴하게 좋은 키보드 구매한거 같습니당.
led조절도 여러가지에 먼지 방지할수있는 케이스도 있어서 좋아용.
제가 쓸 화이트도 구매햇어요 ㅋㅋ",8,2,5,5,0,기계식 키보드 처음 구매했는데 적축이라서 그런가 피시방처럼 소리도 많이 시 그렇지 않고 좋아요!가격도 3만 원 조금 모자란 금액이라 저렴하게 좋은 키보드 구매한 거 같습니다.led 조절도 여러 가지에 먼지 방지할 수 있는 케이스도 있어서 좋아요.제가 쓸 화이트도 구매했어요 ㅋㅋ,0,155
